"x","y"
1,1.443373189823
2,-0.764343768252907
3,-0.247735995023371
4,-0.0759182270980094
5,-1.09663047623909
6,1.09269500008659
7,1.25108102202522
8,1.46851635522618
9,0.936091464364051
10,-0.483435087575384
11,2.71382456742855
12,-1.18088997725447
13,-0.546695724490822
14,1.53380890766226
15,0.355775102675549
16,2.5876709317794
17,-0.472261402451373
18,0.794468541478829
19,1.46606719259073
20,2.45216185394374
21,-0.0763492566086252
22,-0.775303337030908
23,0.885170301465044
24,1.18329096080254
25,0.870764995107764
26,-0.920752202317173
27,-0.366592092430079
28,-0.965610073931567
29,1.71793503470786
30,0.91335940065094
31,2.12502314677262
32,-0.315524930953126
33,1.11016168143227
34,1.08173576762092
35,-0.571949203844168
36,0.459320013672576
37,-0.618560764687674
38,-0.0986942324464449
39,-0.586550791524367
40,0.0388241413637666
41,-1.26797765998948
42,1.55440254651848
43,-2.09269486669844
44,1.39482507601293
45,-0.785803050385934
46,-1.23448703479223
47,-0.854002504964289
48,-2.43961784549105
49,-1.70685361099703
50,-0.0464943997880567
51,-1.3721787581694
52,-0.914436466839714
53,-0.549407210164007
54,-0.635961556302606
55,0.280001584220565
56,-0.774583946116537
57,-0.302897881528129
58,0.451647492319271
59,0.0358469461202326
60,0.205745473112939
61,0.922001568407294
62,-0.0785261556438591
63,-0.301521911884488
64,-0.801557082246475
65,-0.630587733939756
66,-1.82378864173497
67,0.189561186815226
68,-0.0525306561377231
69,0.097624593037428
70,0.235207537763618
71,0.217992367620111
72,2.81120128578011
73,0.0882047422113366
74,0.720651162503367
75,0.937102851877998
76,0.946658915911142
77,-1.05370489723364
78,0.625155123850098
79,0.794924848181252
80,1.97326012358311
81,1.89110588730393
82,0.284107362830794
83,0.868539342405643
84,0.621357860505959
85,2.79543330687676
86,-0.140360445956806
87,-0.215423408747901
88,-0.596270174241002
89,2.09324919905599
90,-0.152966798242428
91,0.812552838583426
92,-1.01113925664761
93,0.113588574417042
94,0.130514179305115
95,2.86818985629459
96,0.831930848506399
97,0.696042836126458
98,-1.04827450785949
99,-1.91312632544919
100,0.374121110939883
101,-0.175761183440451
102,-0.676369958781139
103,-1.85813222400956
104,1.01863422358445
105,-0.742709831309692
106,-0.62765268370528
107,2.4546219856238
108,-1.46194192845357
109,-1.22503428083489
110,0.151741395814991
111,-0.43699659181977
112,-2.03725343591262
113,-1.11272690764341
114,-0.370847290888145
115,-3.02552393890521
116,-2.61650508948417
117,-1.80187730554822
118,-1.76260486631962
119,-1.04654922417441
120,-2.08614577602637
121,-0.173804646385417
122,-0.961605415161481
123,-0.705031727580858
124,-0.405753821835443
125,0.394142118970379
126,-1.20054185487546
127,-1.99423773860484
128,0.389602430076957
129,0.487679749761318
130,-1.12978392740622
131,-0.0303632565178162
132,0.446421683032322
133,0.361536010606155
134,3.536380072375
135,-0.172459719638102
136,-0.0590907481053711
137,2.09604665847883
138,-0.528986894864986
139,1.17503711358625
140,0.680539541551921
141,1.90302898014006
142,0.490380648860597
143,-0.563052576473508
144,1.14724323804817
145,0.718218161450342
146,-0.447459079563854
147,1.85112443932859
148,1.42490028109552
149,0.799910871324296
150,1.34918242447166
151,1.27379032019148
152,-0.119262308191234
153,0.637509515107155
154,-0.488192310802783
155,0.517679285440637
156,0.116272775213131
157,1.08224421134366
158,0.028193419625388
159,-1.15653439911158
160,-0.449765179963948
161,-1.15230182066192
162,-1.09785950728603
163,-0.121495915244567
164,0.00330368577382462
165,-0.890026832258031
166,-0.746153107716848
167,0.128222128159261
168,-0.138742920091732
169,-2.04567043650726
170,-2.71292553448683
171,0.00791657349290154
172,-0.507006663295574
173,-0.213386333918467
174,-2.40359422266804
175,-2.08853734192841
176,-0.770147754852616
177,-0.645108164206239
178,0.60030456685174
179,0.330670925262037
180,-0.436600896229757
181,1.18647894632034
182,-1.72619452463791
183,-1.25497770808945
184,0.0527350857524888
185,-0.0899509613545436
186,-0.508670510764803
187,-1.45439927960148
188,-0.613706567684343
189,-2.52946427731444
190,-1.03288262927334
191,0.597204497807634
192,-0.245638799313197
193,1.53123970765766
194,-0.66670577136512
195,-0.208706005281069
196,-0.650681515062972
197,0.718358775830663
198,0.886208525802128
199,-1.12228393565987
200,2.07512591631777
201,0.764606569252851
202,1.40661246556335
203,1.53112328902009
204,0.952774662626675
205,1.7041081112363
206,3.23465677195253
207,0.122460328703748
208,0.778302022993363
209,1.55189809673527
210,0.00519880402816597
211,1.50547247206922
212,1.77443285208471
213,0.868061297582094
214,-0.126903101985095
215,1.72690709620933
216,1.0248052463272
217,-1.30980386031358
218,-0.0728884736224477
219,-0.168675082496255
220,1.35747009914918
221,1.34843104860641
222,-0.35430478757701
223,0.907741378262469
224,-0.552344121241391
225,-0.290680438051615
226,0.812008321098619
227,-1.79965301876553
228,-0.521798512890204
229,-0.391234987926339
230,-0.541803624935664
231,-0.556112940812008
232,-1.28176762298825
233,0.610187739525521
234,0.0924338351787364
235,-2.40736800295434
236,0.30810405439414
237,0.687412783306684
238,-1.51797384544633
239,-1.99237284551094
240,-1.2964786420839
241,-0.657982555694613
242,-1.60475320220122
243,0.435641801432961
244,-0.0924945194348235
245,-2.01376588990786
246,-1.10698858824913
247,-3.71763210062889
248,0.0281178891786138
249,-2.41300127823769
250,-1.91931599240873
251,0.133339196441077
252,-2.70927967199881
253,-1.09762283661183
254,-1.19023464346948
255,-0.875970172241959
256,1.68973803563934
257,-1.28675351282425
258,0.207867453814591
259,1.37859841096671
260,1.83506809874255
261,0.466509241288659
262,0.249333363815619
263,0.424337606416536
264,2.04855327538745
265,0.998500528187168
266,0.368695996448301
267,-1.38342226089399
268,0.829236451450492
269,0.666674514897624
270,0.47388814202311
271,0.0969518642439553
272,1.62045765574235
273,2.92205304096366
274,-0.30022449182048
275,-0.136530477793561
276,0.91819594862106
277,-0.0548010752420877
278,2.98041727899731
279,-0.0224683297079747
280,2.23130248303428
281,0.360593310448428
282,-0.257500386663093
283,0.290458655491243
284,2.02014792270594
285,1.73471237005176
286,0.783014117729508
287,0.372256249702577
288,-0.114460019969087
289,-1.27352993644939
290,-0.252975601189964
291,2.24173711772445
292,1.80884680536824
293,-1.92285003493581
294,-0.275460381219203
295,-1.36190082518239
296,0.494449839715517
297,-1.87602717374718
298,-1.93485830152087
299,-2.70961960190128
300,-0.287180634695843
301,-2.5871678301676
302,-1.1824056297497
303,-0.511530975204151
304,-1.70520639068993
305,-0.198975313710559
306,-0.382834911435395
307,-1.36287708708
308,-0.0733250558679707
309,-1.55600633659622
310,0.242395635491663
311,-1.51526291545315
312,-1.51187412413796
313,-1.13140897082732
314,-0.625667091650159
315,0.82500336380503
316,0.0870839421265246
317,1.17874381439165
318,-0.991198470443254
319,-0.21223247152275
320,1.2586362748738
321,-0.931902589168249
322,0.109022891382542
323,0.77463222532921
324,0.0644593861382122
325,1.09562391098723
326,2.17038172990756
327,-0.133096712043345
328,0.124712747585021
329,2.12226013469014
330,0.164834561059251
331,0.36755161721629
332,1.3187384906572
333,1.27065296812045
334,1.38365549795225
335,-0.893041060777647
336,1.24554382822059
337,0.826230833289771
338,1.72926371056189
339,1.59727610829008
340,0.760790867760734
341,-0.978513991738194
342,-1.13430527662671
343,1.67700009198634
344,1.75099091681262
345,0.362596547783743
346,1.53459799124474
347,0.182199614441763
348,0.685241609735745
349,2.36863286285065
350,-0.261845145837095
351,-1.12412352247423
352,0.550977613124569
353,0.720189643723735
354,0.923139726814951
355,1.42899671566158
356,0.259212819650763
357,-0.125137683647728
358,-1.62206657445394
359,-0.88965202946526
360,-0.652205751104419
361,-1.1048784090557
362,0.54232085555363
363,-0.191789108993229
364,0.188365701662109
365,-0.672463188431478
366,-2.2686616765595
367,-1.26480400725486
368,-1.78608118057981
369,-1.66118262162232
370,-0.118610787680442
371,-0.254125509090082
372,-1.98331332823462
373,-0.501202375116659
374,-1.3885954575533
375,-0.338540790495554
376,-1.90055508053096
377,1.68061276429588
378,-1.6278629652701
379,-0.387652041369528
380,0.468069087802816
381,-0.16038757664316
382,-0.756296434471819
383,-0.41064258806137
384,0.296723543913138
385,1.4061403418664
386,2.13137969406768
387,0.831262489843608
388,-0.856826043413659
389,-1.20274875613789
390,0.292444123665985
391,-0.213658000291004
392,0.910749826882155
393,-0.704838568611296
394,1.39183545066361
395,1.08495165620586
396,-1.32307603568111
397,-0.493026584977287
398,0.938911075443241
399,1.80723239570086
400,1.05831139105633
401,2.38383553144853
402,1.60268833466156
403,1.10506016500962
404,-0.357594609304718
405,0.96792696664545
406,-0.124273570501889
407,0.670686882148519
408,0.220691825687786
409,-0.315118635942684
410,-0.564088612163651
411,-0.405464887157248
412,0.580333241322133
413,-0.254276899199956
414,1.35307233455945
415,-1.08254697527779
416,-0.994809009659067
417,0.798966006323979
418,0.790190827440687
419,0.490829046219589
420,-2.27722833261573
421,1.17174218118445
422,0.379555815423176
423,-0.552515382006549
424,-0.288673614702657
425,-2.26370693238143
426,-0.557040679227375
427,0.0040261852574206
428,-1.13519938443652
429,-0.627169233320792
430,-0.0931782814521599
431,-1.12045263286242
432,-1.40993996143861
433,-0.00499070852040318
434,-0.803199045937352
435,-0.0432856448607081
436,-1.17402738260948
437,-0.541402809651574
438,-1.26887486752297
439,-1.10031932253949
440,-1.12631077547001
441,-0.410376869193355
442,-2.06192607151712
443,-0.571566038970628
444,2.59170052853876
445,0.348331618313703
446,1.40068432006191
447,0.843780965218005
448,0.675404970232833
449,0.312403404788138
450,-0.0887355375095515
451,-0.00853626054742296
452,-1.30974658774696
453,-0.192210407561928
454,0.48132070690567
455,0.0365601978841036
456,1.16246208990182
457,1.32226141825539
458,0.309399553532675
459,2.24668316741611
460,1.117291150018
461,0.770198824046478
462,2.72109880306229
463,0.371793729332948
464,0.0331156184096658
465,-0.166163046098186
466,0.88829461370859
467,0.517074004098456
468,0.501382497476518
469,1.45778132196686
470,1.35653818562041
471,1.69631503572275
472,-1.06401529687638
473,-1.1538591207312
474,1.16541014635885
475,0.00519614130411855
476,1.42701363697371
477,-1.18689821359967
478,0.757732505228979
479,1.17560597441686
480,0.780533561692126
481,1.23893067989216
482,2.03612545680794
483,0.480119297204332
484,-0.382333149372532
485,0.0772398022495328
486,-0.686307663581214
487,-1.33552134765017
488,-0.900927163462792
489,-1.56576585372113
490,-0.720294092032773
491,-1.52117317415266
492,-1.8141776559087
493,-2.84960298481696
494,-2.67385304178367
495,-1.48537012418625
496,1.26671358068141
497,-0.1054430930076
498,-2.91016739939154
499,-0.538237052526668
500,-1.67218001520845
501,-1.93530419760305
502,1.78666087434257
503,-1.2377431440845
504,-0.459963768503676
